code,region,long_name,short_name,latitude,longitude
S08604,Lazio,Priverno Fossanova,Priverno Fos.,41.421.853,13.186.406
S08606,Lazio,Fondi - Sperlonga,Fondi-Sperlonga,41.337.663,13.424.893
S08657,Lazio,Colleferro-Segni-Paliano,Colleferro,41.740.062,1.300.299
S08663,Lazio,Castro-Pofi,Castro-Pofi,41.533.014,13.410.741
S08005,Lazio,Quattro Venti,Quattro Venti,41.880.145,12.459.731
S08413,Lazio,Fiera Di Roma,Fiera Di Roma,41.811.863,12.320.622
S08505,Lazio,Serenissima,Serenissima,41.914.168,12.622.964
S08334,Lazio,Pineto,Pineto,41.909.222,12.438.385
S08218,Lazio,Roma S.Lorenzo,Roma S.Lorenzo,41.893.476,12.522.057
S08226,Lazio,Roma Tiburtina Piazzale Est,Roma Tib P.Est,41.910.903,12.530.749
S08220,Lazio,Dev.Int. Dd/Av,D.I.Ddav,42.274.228,12.607.523
S08667,Lazio,Bivio/P.C. Sgurgola,Biv/Pc Sgurgola,41.527.485,13.547.101
S08716,Lazio,Marechiaro,Marechiaro,41.470.762,126.123
S08022,Lazio,Marina Di Cerveteri,Marina Di Cervet,41.979.133,12.047.924
S08711,Lazio,Villetta,Villetta,41.738.237,12.649.463
S08311,Lazio,Capranica,Capranica,42.245.195,12.157.194
S08703,Lazio,Castel Gandolfo,Castel Gandolfo,41.746.946,12.652.266
S08664,Lazio,Ceccano,Ceccano,41.573.583,13.336.417
S09200,Lazio,Rocca D`Evandro,Rocca D'Evan.,41.438.861,13.911.338
S08665,Lazio,Isoletta-S.Giovanni I.,Isoletta-S.G.I.,41.527.873,13.547.095
S08217,Lazio,Roma Tiburtina,Roma Tiburtina,41.910.903,12.530.749
S08508,Lazio,Tivoli,Tivoli,41.961.849,12.805.047
S08501,Lazio,Tor Sapienza,Tor Sapienza,41.907.095,12.594.489
S08236,Lazio,Roma Nomentana L.L.,Roma Nom. L.L.,41.932.935,12.523.628
S08655,Lazio,Tor Vergata,Tor Vergata,41.823.224,12.666.162
S08330,Lazio,Ipogeo Degli Ottavi,Ipogeo D.Ottavi,41.968.391,12.409.026
S08333,Lazio,Olgiata,Olgiata,4.201.538,12.363.864
S08328,Lazio,Appiano,Appiano,41.909.342,1.243.838
S08329,Lazio,Valle Aurelia,Valle Aurelia,41.899.356,12.447.667
S08859,Lazio,Arpino,Arpino,41.648.296,1.359.959
S08018,Lazio,Palo Laziale,Palo Laziale,41.939.327,12.102.739
S03032,Friuli Venezia Giulia,P.M.Vat,P.M.Vat,46.092.872,13.247.412
S03015,Friuli Venezia Giulia,Tarvisio Boscoverde,Tarvisio Boscov.,46.505.956,13.608.012
S03036,Friuli Venezia Giulia,Bivio Cargnacco,Bivio Cargnacco,46.007.733,13.247.325
S03085,Friuli Venezia Giulia,Montereale Valcellina,Montereale Valc.,46.148.009,12.658.923
S03124,Friuli Venezia Giulia,S.Stefano Udinese,S.Stefano Ud.Se,45.953.683,13.274.971
S03199,Friuli Venezia Giulia,S.Giovanni Di Casarsa,S.Giovanni Di C.,45.943.448,12.837.255
S03082,Friuli Venezia Giulia,Meduno,Meduno,46.200.678,1.280.282
S03318,Friuli Venezia Giulia,Confine Italo/Sloveno,Confine Sloveno,45.922.748,13.626.923
S03205,Friuli Venezia Giulia,San Giorgio Di Nogaro,S.Giorgio Nogaro,4.582.917,13.210.315
S03150,Friuli Venezia Giulia,Strassoldo,Strassoldo,45.856.617,1.331.836
S03021,Friuli Venezia Giulia,Artegna,Artegna,4.623.115,13.162.328
S03550,Friuli Venezia Giulia,Aurisina,Aurisina,45.753.943,13.687.706
S03087,Friuli Venezia Giulia,Aviano,Aviano,46.064.362,12.590.686
S03313,Friuli Venezia Giulia,Bivio D`Aurisina,Bivio D'Aurisina,45.754.253,13.655.777
S03039,Friuli Venezia Giulia,Bivio San Polo,Bivio San Polo,4.581.393,13.526.626
S03301,Friuli Venezia Giulia,Capriva,Capriva,45.938.764,13.517.494
S03016,Friuli Venezia Giulia,Carnia,Carnia,46.373.634,13.132.847
S02830,Friuli Venezia Giulia,Casarsa,Casarsa,45.953.002,128.406
S03207,Friuli Venezia Giulia,Cervignano A.G.,Cervignano A.G.,45.823.948,13.342.866
S03088,Friuli Venezia Giulia,Budoia Polcenigo,Budoia Polcenigo,46.031.464,12.537.637
S02831,Friuli Venezia Giulia,Codroipo,Codroipo,459.657,12.976.543
S03151,Friuli Venezia Giulia,Sevegliano,Sevegliano,45.887.451,1.330.468
S03312,Friuli Venezia Giulia,Sistiana,Sistiana,45.774.903,13.645.832
S03022,Friuli Venezia Giulia,Tarcento,Tarcento,46.209.134,13.196.211
S02702,Friuli Venezia Giulia,Fontanafredda,Fontanafredda,45.967.555,12.575.266
S03054,Friuli Venezia Giulia,Forgaria Bagni Anduins,Forgaria B.A.,46.203.472,12.964.109
S02661,Friuli Venezia Giulia,Cordovado Sesto,Cordovado Sesto,45.850.653,12.877.784
S03053,Friuli Venezia Giulia,Cornino,Cornino,46.220.516,13.010.581
S03019,Friuli Venezia Giulia,Gemona Del Friuli,Gemona Del Fr.,46.274.243,13.127.978
S03304,Friuli Venezia Giulia,Gorizia Centrale,Gorizia Centrale,45.933.047,1.360.684
S03315,Friuli Venezia Giulia,Grignano,Grignano,45.713.308,13.710.255
S03202,Friuli Venezia Giulia,Latisana Lignano B.,Latisana L.B.,45.777.733,13.001.101
S02832,Friuli Venezia Giulia,Basiliano,Basiliano,46.012.737,13.109.233
S02660,Friuli Venezia Giulia,S.Vito Al Tagliamento,S. Vito Al Tagl.,45.912.433,12.851.594
S02703,Friuli Venezia Giulia,Sacile,Sacile,45.948.413,12.498.498
S03089,Friuli Venezia Giulia,Sacile San Liberale,Sacile S.Lib.Le,45.959.155,12.514.778
S03307,Friuli Venezia Giulia,Sagrado,Sagrado,45.872.629,13.484.004
S03302,Friuli Venezia Giulia,Mossa,Mossa,45.935.114,13.547.281
S03204,Friuli Venezia Giulia,Muzzana Del Turgnano,Muzzana Del T.,45.816.817,13.132.376
S03029,Friuli Venezia Giulia,Buttrio,Buttrio,46.012.664,13.329.039
S03308,Friuli Venezia Giulia,Redipuglia,Redipuglia,45.853.476,13.486.016
S03120,Friuli Venezia Giulia,Risano,Risano,4.597.487,1.326.181
S03309,Friuli Venezia Giulia,Ronchi Dei Legionari Nord,Ronchi Leg.Nord,45.830.285,13.505.962
S03212,Friuli Venezia Giulia,Ronchi Dei Legionari Sud,Ronchi Leg. Sud,45.818.285,13.501.207
S03055,Friuli Venezia Giulia,Pinzano,Pinzano,46.179.217,12.950.779
S03310,Friuli Venezia Giulia,Monfalcone,Monfalcone,45.807.683,13.542.929
S03050,Friuli Venezia Giulia,Osoppo,Osoppo,46.249.011,13.084.758
S03203,Friuli Venezia Giulia,Palazzolo Dello Stella,Palazzolo,45.803.403,13.083.957
S03122,Friuli Venezia Giulia,Palmanova,Palmanova,45.906.862,13.296.461
S03206,Friuli Venezia Giulia,Torviscosa,Torviscosa,45.826.002,13.282.358
S03081,Friuli Venezia Giulia,Travesio,Travesio,46.187.141,12.876.921
S03317,Friuli Venezia Giulia,Trieste Centrale,Trieste Centrale,45.657.456,13.771.873
S03471,Friuli Venezia Giulia,Trieste Campo Marzio,Ts Campo Marzio,45.645.817,13.755.161
S03856,Friuli Venezia Giulia,Trieste Aquilinia,Trieste Aq.Linia,45.618.107,13.806.161
S03026,Friuli Venezia Giulia,Udine,Udine,46.055.791,13.242.003
S03028,Friuli Venezia Giulia,Udine Parco,Udine Parco,46.052.099,13.260.401
S03006,Friuli Venezia Giulia,Ugovizza Valbruna,Ugovizza V.,46.502.902,13.494.972
S03125,Friuli Venezia Giulia,Lumignacco,Lumignacco,45.999.177,13.250.841
S03051,Friuli Venezia Giulia,Majano,Majano,46.219.372,13.066.308
S02700,Friuli Venezia Giulia,Cusano,Cusano,45.945.427,12.757.485
S03083,Friuli Venezia Giulia,Fanna - Cavasso,Fanna-Cavasso,46.187.072,127.707
S03123,Friuli Venezia Giulia,Bagnaria Arsa,Bagnaria Arsa,45.885.513,13.282.026
S03300,Friuli Venezia Giulia,Cormons,Cormons,45.957.519,13.461.563
S03018,Friuli Venezia Giulia,Venzone,Venzone,46.331.883,1.313.549
S03466,Friuli Venezia Giulia,Villa Opicina,Villa Opicina,456.944,13.791.142
S03209,Friuli Venezia Giulia,Villa Vicentina,Villa Vicentina,45.812.922,13.395.493
S03010,Friuli Venezia Giulia,Pontebba,Pontebba,46.508.463,13.311.357
S02701,Friuli Venezia Giulia,Pordenone,Pordenone,45.956.281,12.654.126
S03084,Friuli Venezia Giulia,Maniago,Maniago,46.170.057,12.714.527
S03030,Friuli Venezia Giulia,Manzano,Manzano,4.598.811,13.375.016
S03031,Friuli Venezia Giulia,S.Giovanni Al Natisone,S.Giovanni Al N.,45.976.122,13.397.437
S03121,Friuli Venezia Giulia,S.Maria La Longa,S.Maria La Longa,45.933.068,13.287.755
S01961,Emilia Romagna,S. Giuliano Piacentino,S.Giuliano Piac.,45.070.627,9.985.919
S05021,Emilia Romagna,S.Ilario,S.Ilario D¿Enza,44.765.795,10.450.469
S05720,Emilia Romagna,Poggio Renatico,Poggio Renatico,44.767.292,11.483.701
S06101,Emilia Romagna,Noceto,Noceto,44.809.934,10.147.258
S05107,Emilia Romagna,Vergato,Vergato,44.282.723,11.114.386
S05319,Emilia Romagna,San Giovanni In Persiceto,S.G.Persiceto,44.643.151,11.189.444
S05805,Emilia Romagna,S.Biagio,S.Biagio,44.594.511,1.187.054
S06159,Emilia Romagna,Roccamurata,Roccamurata,44.532.756,9.876.175
S06615,Emilia Romagna,S.Cassiano,S.Cassiano,44.143.684,11.687.503
S05302,Emilia Romagna,Osteria Nuova,Osteria Nuova,44.586.613,11.236.525
S02345,Emilia Romagna,Villanova Di Reggiolo,Villanova Regg.,44.915.925,10.842.455
S05099,Emilia Romagna,Bologna Interporto,Bo Interporto,44.490.404,11.274.884
S05102,Emilia Romagna,Casteldebole,Casteldebole,44.503.974,1.127.456
S05055,Emilia Romagna,Ozzano Dell'Emilia,Ozzano Emilia,44.450.797,11.487.297
S05111,Emilia Romagna,Casalecchio Garibaldi,Casalecchio G.,44.482.995,11.272.474
S05726,Emilia Romagna,Funo Centergross,Funo Centergross,44.593.646,11.370.672
S05138,Emilia Romagna,Rastignano,Rastignano,44.443.592,11.357.617
S05114,Emilia Romagna,Pian Di Venola,Pian Di Venola,44.332.136,11.188.609
S05314,Emilia Romagna,Camposanto,Camposanto,44.787.527,11.143.587
S05053,Emilia Romagna,Castel S.Pietro Terme,Castel S.P.,44.407.376,11.597.681
S05725,Emilia Romagna,Bologna Corticella,Bo.Corticella,44.551.985,1.135.401
S07100,Emilia Romagna,Rimini Miramare,Rimini Miramare,44.030.388,12.618.105
S05042,Emilia Romagna,Bologna Ravone,Bo Ravone,44.510.244,11.320.029
S05315,Emilia Romagna,Posto Movimento Bolognina,P.M. Bolognina,44.765.134,1.114.448
S05046,Emilia Romagna,Bologna C.Le/Av,Bologna C.Le/Av,4.450.626,11.342.267
S05254,Emilia Romagna,Reggio Emilia Av,Reggio Emilia Av,44.779.886,10.744.171
S05049,Emilia Romagna,S.Lazzaro Di Savena,S.Lazzaro Di S.,4.448.097,11.416.652
S05020,Emilia Romagna,Bologna Fiere,Bologna Fiere,44.512.742,11.368.809
S05140,Emilia Romagna,Bologna Mazzini,Bo. Mazzini,44.482.284,11.376.271
S05819,Emilia Romagna,Rimini Torre Pedrera,Torre Pedrera,44.106.987,12.508.755
S06613,Emilia Romagna,S.Martino In Gattara,S.Martino In G.,44.113.211,11.667.077
S01951,Emilia Romagna,S.Nicolo',S.Nicolò,45.058.843,9.606.443
S06103,Emilia Romagna,Felegara - S.Andrea Bagni,Felegara S.A.B.,44.724.809,10.114.523
S05816,Emilia Romagna,Gatteo A Mare,Gatteo A Mare,44.170.691,12.432.057
S05139,Emilia Romagna,Musiano-Pian Di Macina,Musiano,44.402.423,11.344.912
S05722,Emilia Romagna,S.Pietro In Casale,S.Pietro In C.,44.697.928,11.404.763
S05090,Emilia Romagna,Salsomaggiore T.,Salsomaggiore T.,4.481.866,9.988.129
S05039,Emilia Romagna,Samoggia,Samoggia,44.567.307,11.146.221
S01949,Emilia Romagna,Sarmato,Sarmato,45.063.043,9.491.116
S01971,Emilia Romagna,Monticelli D`Ongina,Moonticelli D'O.,45.075.666,9.949.036
S05132,Emilia Romagna,Monzuno,Monzuno,44.322.277,11.262.082
S05006,Emilia Romagna,Cadeo,Cadeo,44.967.283,9.853.181
S05811,Emilia Romagna,Ravenna,Ravenna,44.419.155,12.208.404
S05023,Emilia Romagna,Reggio Emilia,Reggio Emilia,44.697.793,10.643.093
S05820,Emilia Romagna,Rimini Viserba,Rimini Viserba,44.088.407,12.533.785
S07101,Emilia Romagna,Riccione,Riccione,43.999.218,12.658.549
S05071,Emilia Romagna,Rimini,Rimini,44.064.176,12.574.093
S05108,Emilia Romagna,Riola,Riola,44.229.851,11.053.592
S02346,Emilia Romagna,Rolo Novi Fabbrico,Rolo Novi Fabb.,44.886.561,10.867.882
S01950,Emilia Romagna,Rottofreno,Rottofreno,45.060.546,9.549.127
S05031,Emilia Romagna,Rubiera,Rubiera,4.465.618,10.780.252
S05903,Emilia Romagna,Russi,Russi,44.379.011,1.203.164
S05954,Emilia Romagna,S.Agata Sul Santerno,S.Agata Sul San.,44.436.774,11.858.855
S05069,Emilia Romagna,Santarcangelo Di Romagna,Santarcangelo R.,44.070.316,1.245.454
S05134,Emilia Romagna,San Benedetto Sambro-Cast.Pepoli,S.Benedetto Scp,4.422.866,1.119.226
S05000,Emilia Romagna,Piacenza,Piacenza,45.052.238,970.633
S06158,Emilia Romagna,Berceto,Berceto,44.555.912,9.931.759
S05311,Emilia Romagna,Mirandola,Mirandola,44.891.638,11.111.689
S05051,Emilia Romagna,Posto Mov. Mirandola Ozzano,P.M.Mirandola O.,44.459.977,11.464.168
S07119,Emilia Romagna,Misano Adriatico,Misano Adriatico,43.977.493,12.697.121
S05032,Emilia Romagna,Modena,Modena,44.654.461,10.930.373
S05112,Emilia Romagna,Molino Del Pallone,Molino Del Pall.,44.100.128,10.961.252
S05801,Emilia Romagna,Montesanto,Montesanto,44.732.964,1.173.652
S05721,Emilia Romagna,Galliera,Galliera,44.737.738,11.441.551
S06160,Emilia Romagna,Ostia Parmense,Ostia Parmense,44.520.136,9.844.981
S06152,Emilia Romagna,Ozzano Taro,Ozzano Taro,44.712.268,10.141.022
S05813,Emilia Romagna,Lido Di Classe-Lido Di Savio,Lido Clas./Savio,44.314.546,12.292.722
S05951,Emilia Romagna,Lugo,Lugo,44.414.106,11.914.723
S05105,Emilia Romagna,Marzabotto,Marzabotto,44.341.237,11.207.351
S05952,Emilia Romagna,Massalombarda,Massalombarda,44.448.948,11.828.068
S06102,Emilia Romagna,Medesano,Medesano,44.749.265,10.140.335
S01851,Emilia Romagna,Mezzani Rondani,Mezzani Rondani,44.966.764,10.398.818
S05810,Emilia Romagna,Mezzano,Mezzano,44.463,12.098.501
S05316,Emilia Romagna,Crevalcore,Crevalcore,44.719.156,11.152.625
S05058,Emilia Romagna,Faenza,Faenza,44.293.594,11.883.268
S05905,Emilia Romagna,Barbiano,Barbiano,44.387.263,11.878.086
S05119,Emilia Romagna,Biagioni Lagacci,Biagioni Lagacci,44.086.359,10.948.257
S05131,Emilia Romagna,Pianoro,Pianoro,44.380.589,11.340.675
S05106,Emilia Romagna,Pioppe Di Salvaro,Pioppe Salvaro,44.310.761,11.161.785
S05052,Emilia Romagna,Varignana,Varignana,44.436.796,11.523.078
S06150,Emilia Romagna,Vicofertile,Vicofertile,44.778.436,1.025.834
S05022,Emilia Romagna,Villa Cade`,Villa Cade',44.743.203,10.519.402
S01962,Emilia Romagna,Villanova D`Arda,Villanova D'Arda,45.028.291,9.993.291
S05807,Emilia Romagna,Voltana,Voltana,44.540.369,1.193.605
S05123,Emilia Romagna,Ponte Della Venturina,Ponte Venturina,44.128.589,10.990.756
S05103,Emilia Romagna,Pontecchio Marconi,Pontecchio Marc.,4.442.294,1.126.919
S05711,Emilia Romagna,Pontelagoscuro,Pontelagoscuro,44.873.216,11.612.526
S05005,Emilia Romagna,Pontenure,Pontenure,45.001.687,9.792.103
S05110,Emilia Romagna,Porretta  Terme,Porretta Terme,44.155.757,10.978.039
S05802,Emilia Romagna,Portomaggiore,Portomaggiore,44.696.699,11.799.785
S05800,Emilia Romagna,Gaibanella,Gaibanella,44.778.116,11.671.325
S05067,Emilia Romagna,Gambettola,Gambettola,44.116.718,12.327.555
S05313,Emilia Romagna,S.Felice Sp,S.Felice S.P.,44.834.527,11.140.243
S05723,Emilia Romagna,S.Giorgio P.,S.Giorgio P.,44.646.641,1.137.901
S05808,Emilia Romagna,Alfonsine,Alfonsine,44.512.364,12.039.155
S05008,Emilia Romagna,Posto Movimento Alseno,Pm Alseno,44.892.903,9.990.996
S05804,Emilia Romagna,Argenta,Argenta,44.616.867,11.841.267
S05902,Emilia Romagna,Bagnacavallo,Bagnacavallo,44.412.138,11.969.398
S05100,Emilia Romagna,Bologna Borgo Panigale,Borgo Panigale,44.515.024,11.284.728
S05130,Emilia Romagna,Bologna S.Ruffillo,Bo S.Ruffillo,44.462.657,11.372.967
S05043,Emilia Romagna,Bologna C.Le,Bologna Centrale,4.450.626,11.342.267
S06100,Emilia Romagna,Borghetto Parmense,Borghetto Parm.,44.837.198,101.177
S06161,Emilia Romagna,Borgo Val Di Taro,Borgo Val Taro,44.486.522,9.781.489
S01970,Emilia Romagna,Caorso,Caorso,45.042.048,9.868.157
S05120,Emilia Romagna,Carbona,Carbona,44.246.876,1.109.618
S02349,Emilia Romagna,Carpi,Carpi,44.782.919,10.891.952
S05101,Emilia Romagna,Casalecchio Di Reno,Casalecchio R.,44.474.298,11.276.097
S01948,Emilia Romagna,Castel S.Giovanni,Castel S.Giovan.,45.063.272,9.436.856
S05056,Emilia Romagna,Castelbolognese,Castelbolognese,44.325.391,11.804.174
S05037,Emilia Romagna,Castelfranco D'Emilia,C.Franco Emilia,44.597.381,11.056.408
S05012,Emilia Romagna,Castelguelfo,Castelguelfo,44.836.434,10.176.706
S05724,Emilia Romagna,Castelmaggiore,Castelmaggiore,44.576.055,11.366.901
S01960,Emilia Romagna,Castelvetro,Castelvetro,45.100.095,9.982.181
S01964,Emilia Romagna,Castione Dei Marchesi,Castione D.March,44.915.157,10.044.449
S07102,Emilia Romagna,Cattolica S.Giovanni Gabicce,Cattolica S.G.G.,43.959.931,12.745.087
S05814,Emilia Romagna,Cervia-Milano Marittima,Cervia M.M.,44.258.444,12.347.096
S06614,Emilia Romagna,Brisighella,Brisighella,44.220.565,11.769.757
S01963,Emilia Romagna,Busseto,Busseto,44.974.692,10.038.909
S05066,Emilia Romagna,Cesena,Cesena,44.145.449,1.224.964
S05815,Emilia Romagna,Cesenatico,Cesenatico,4.420.065,12.391.186
S06154,Emilia Romagna,Citerna Taro,Citerna Taro,4.463.548,10.032.939
S05812,Emilia Romagna,Classe,Classe,44.382.033,12.234.995
S06151,Emilia Romagna,Collecchio,Collecchio,44.755.339,1.021.228
S01852,Emilia Romagna,Colorno,Colorno,44.927.943,10.382.935
S05950,Emilia Romagna,Conselice,Conselice,44.510.987,11.831.949
S05104,Emilia Romagna,Sasso Marconi,Sasso Marconi,44.394.939,11.254.333
S05068,Emilia Romagna,Savignano Sul Rubicone,Savign.Sul Rub.,44.095.191,1.240.421
S06155,Emilia Romagna,Selva Del Bocchetto,Selva Del Bocch.,4.462.487,10.006.253
S05109,Emilia Romagna,Silla,Silla,44.177.652,10.980.635
S05900,Emilia Romagna,Solarolo,Solarolo,44.356.425,11.849.183
S02351,Emilia Romagna,Soliera Modenese,Soliera Modenese,44.722.667,1.090.601
S06156,Emilia Romagna,Solignano,Solignano,44.614.024,998.014
S06617,Emilia Romagna,Strada Casale,Strada Casale,44.183.511,11.697.496
S05322,Emilia Romagna,Pm Tavernelle Emilia,Pm Tavernelle E.,44.575.403,11.243.917
S05712,Emilia Romagna,Ferrara,Ferrara,44.843.047,11.603.594
S05009,Emilia Romagna,Fidenza,Fidenza,4.486.773,1.006.339
